"","date","adType","category","placement","keywords","body","ageMean","clickThroughRate","clickPerDollar"
"1189","3/26/2013","Link Post","Department","mobile","#Urban Outfitters","Check out a sneak peak of what's new in our stores!",34.5,0.0238985449985474,149.365906240922
"1190","3/26/2013","Link Post","Department","desktopfeed","#Urban Outfitters","Check out a sneak peak of what's new in our stores!",34.5,0.0222971171345486,139.356982090929
"1191","3/26/2013","Link Post","Department","mobile","#Urban Outfitters","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0265574593770686,165.984121106679
"1192","3/26/2013","Link Post","Retailer","mobile","#Sears","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.0315432405759209,197.145253599505
"1193","3/26/2013","Link Post","Department","desktopfeed","#Sears","Check out a sneak peak of what's new in our stores!",52,0.0256501582267624,160.313488917265
"1194","3/26/2013","Link Post","Department","desktopfeed","#Amazon.com, #EBay","Check out a sneak peak of what's new in our stores!",27,0.0153243114094705,95.7769463091905
"1195","3/26/2013","Link Post","Department","desktopfeed","#Amazon.com, #EBay","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0139584752868226,87.2404705426411
"1196","3/26/2013","Link Post","Retailer","mobile","#Amazon.com, #EBay","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0208088038472812,130.055024045507
"1197","3/26/2013","Link Post","Retailer","desktopfeed","#Banana Republic (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0190021754257529,118.763596410956
"1198","3/26/2013","Link Post","Retailer","desktopfeed","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0244658426640451,152.911516650282
"1199","3/26/2013","Link Post","eCom","desktopfeed","#Amazon.com, #EBay","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.0219363636330786,137.102272706741
"1200","3/26/2013","Link Post","High End","desktopfeed","#Amazon.com, #EBay","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0253452186530949,158.407616581843
"1201","3/26/2013","Link Post","High End","desktopfeed","#Amazon.com, #EBay","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.02314619075435,144.663692214688
"1202","3/26/2013","Link Post","Retailer","desktopfeed","#Zappos.com","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.0244867467865665,153.042167416041
"1203","3/26/2013","Link Post","High End","desktopfeed","#Talbots","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0230719029836177,144.199393647611
"1204","3/26/2013","Link Post","High End","mobile","#Talbots","Click """"Like"""" to become a fan of Retail Store X!",52,0.032563041224726,203.519007654538
"1205","3/26/2013","Link Post","eCom","desktopfeed","#Talbots","Check out a sneak peak of what's new in our stores!",52,0.0218380430389435,136.487768993397
"1206","3/26/2013","Link Post","Retailer","desktopfeed","#Gap (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0219194749423878,136.996718389924
"1207","3/26/2013","Link Post","eCom","mobile","#Gap (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0232454269637807,145.283918523629
"1208","3/26/2013","Link Post","Cosmetics","mobile","#Dillard's","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.0328774081588354,205.483800992721
"1209","3/26/2013","Link Post","Cosmetics","desktopfeed","#Dillard's","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0320545854206457,200.341158879035
"1210","3/26/2013","Link Post","Cosmetics","mobile","#Kohl's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0244222826560332,152.639266600207
"1211","3/26/2013","Link Post","Cosmetics","mobile","#Kohl's","Check out a sneak peak of what's new in our stores!",27,0.0251079989905056,156.92499369066
"1212","3/26/2013","Link Post","Cosmetics","mobile","#Kohl's","Check out a sneak peak of what's new in our stores!",27,0.0243474389448599,152.171493405374
"1213","3/26/2013","Link Post","High End","desktopfeed","#American Eagle Outfitters","Check out a sneak peak of what's new in our stores!",44.5,0.01881109636972,117.56935231075
"1214","3/26/2013","Link Post","General","mobile","#Shopping","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0162050469129261,101.281543205788
"1215","3/26/2013","Link Post","Cosmetics","desktopfeed","#Shopping","Click """"Like"""" to become a fan of Retail Store X!",27,0.0262413645498672,164.00852843667
"1216","3/26/2013","Link Post","High End","desktopfeed","#Gap (clothing retailer)","Check out a sneak peak of what's new in our stores!",34.5,0.0126958200038547,79.3488750240916
"1217","3/26/2013","Link Post","Retailer","desktopfeed","#Gap (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0206147994554197,128.842496596373
"1218","3/26/2013","Link Post","Department","mobile","#Talbots","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0217997793279014,136.248620799384
"1219","3/26/2013","Link Post","Department","desktopfeed","#Talbots","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0130941955139646,81.838721962279
"1220","3/26/2013","Link Post","Department","desktopfeed","#Fashion","Click """"Like"""" to become a fan of Retail Store X!",52,0.0241276936848734,150.798085530459
"1221","3/26/2013","Link Post","Retailer","mobile","#Fashion","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0390838263465283,244.273914665802
"1222","3/26/2013","Link Post","Department","mobile","#Fashion","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0355570807144887,222.231754465554
"1223","3/26/2013","Link Post","Department","desktopfeed","#Macy's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0278549267503943,174.093292189964
"1224","3/26/2013","Link Post","Department","mobile","#Macy's","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0299953052640694,187.470657900434
"1225","3/26/2013","Link Post","Retailer","desktopfeed","#Shopping","Check out a sneak peak of what's new in our stores!",44.5,0.0238940023268721,149.337514542951
"1226","3/26/2013","Link Post","Retailer","desktopfeed","#Shopping","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0231072479084981,144.420299428113
"1227","3/26/2013","Link Post","Retailer","mobile","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0334533092246268,209.083182653918
"1228","3/26/2013","Link Post","eCom","desktopfeed","#Banana Republic (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0262672954973048,164.170596858155
"1229","3/26/2013","Link Post","High End","mobile","#Banana Republic (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0320367584176004,200.229740110003
"1230","3/26/2013","Link Post","High End","mobile","#Banana Republic (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0185863011872225,116.164382420141
"1231","3/26/2013","Link Post","Retailer","desktopfeed","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0156753764260268,97.9711026626675
"1232","3/26/2013","Link Post","High End","desktopfeed","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0161875768105873,101.172355066171
"1233","3/26/2013","Link Post","High End","desktopfeed","#Amazon.com, #EBay","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0208527372974646,130.329608109154
"1234","3/26/2013","Link Post","eCom","desktopfeed","#Amazon.com, #EBay","Check out a sneak peak of what's new in our stores!",44.5,0.0177490801541715,110.931750963572
"1235","3/26/2013","Link Post","Retailer","desktopfeed","#Amazon.com, #EBay","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0225509288390554,140.943305244096
"1236","3/26/2013","Link Post","eCom","desktopfeed","#Kate Spade","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0146026242959219,91.2664018495119
"1237","3/26/2013","Link Post","Cosmetics","mobile","#Kate Spade","Check out a sneak peak of what's new in our stores!",27,0.0261921817968212,163.701136230132
"1238","3/26/2013","Link Post","Cosmetics","desktopfeed","#Kate Spade","Check out a sneak peak of what's new in our stores!",27,0.0245634613563585,153.521633477241
"1239","3/26/2013","Link Post","Cosmetics","mobile","#Gap (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0344787023397206,215.491889623254
"1240","3/26/2013","Link Post","Cosmetics","desktopfeed","#Gap (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0264218074291337,165.136296432086
"1241","3/26/2013","Link Post","Cosmetics","desktopfeed","#Gap (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0289773683121047,181.108551950655
"1242","3/26/2013","Link Post","High End","desktopfeed","#Talbots","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0227098755078555,141.936721924097
"1243","3/26/2013","Link Post","High End","mobile","#Talbots","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.02754905774665,172.181610916562
"1244","3/26/2013","Link Post","General","desktopfeed","#Talbots","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0245125588840633,153.203493025396
"1245","3/26/2013","Link Post","Cosmetics","desktopfeed","#Kate Spade","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0289279511665699,180.799694791062
"1246","3/26/2013","Link Post","High End","desktopfeed","#Kate Spade","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0214221176470494,133.888235294059
"1247","3/26/2013","Link Post","Department","desktopfeed","#Sears","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0185723893815019,116.077433634387
"1248","3/26/2013","Link Post","Department","desktopfeed","#Sears","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0195385140927778,122.115713079861
"1249","3/26/2013","Link Post","Department","mobile","#Kate Spade","Check out a sneak peak of what's new in our stores!",27,0.0189563151428883,118.476969643052
"1250","3/26/2013","Link Post","Retailer","desktopfeed","#Sears","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0257315464760111,160.82216547507
"1251","3/26/2013","Link Post","Department","desktopfeed","#Nordstrom","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0158349388594068,98.9683678712923
"1252","3/26/2013","Link Post","Department","mobile","#Kmart","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0259630100132355,162.268812582722
"1253","3/26/2013","Link Post","Department","desktopfeed","#Kmart","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0121296942120042,75.8105888250265
"1254","3/26/2013","Link Post","Retailer","desktopfeed","#Kmart","Check out a sneak peak of what's new in our stores!",27,0.0167969499124922,104.980936953077
"1255","3/26/2013","Link Post","Retailer","mobile","#Anthropologie","Check out a sneak peak of what's new in our stores!",44.5,0.030770964937601,192.318530860006
"1256","3/26/2013","Link Post","General","desktopfeed","#Ann Taylor (clothing retailer)","Check out a sneak peak of what's new in our stores!",52,0.0248098999825606,155.061874891003
"1257","3/26/2013","Link Post","Retailer","desktopfeed","#Ann Taylor (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.0260459830379414,162.787393987134
"1258","3/26/2013","Link Post","eCom","desktopfeed","#Ann Taylor (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0255720254755467,159.825159222167
"1259","3/26/2013","Link Post","High End","mobile","#Zappos.com","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0302483997280581,189.052498300363
"1260","3/26/2013","Link Post","High End","desktopfeed","#Kohl's","Check out a sneak peak of what's new in our stores!",44.5,0.0233969757533955,146.231098458722
"1261","3/26/2013","Link Post","High End","desktopfeed","#Kohl's","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0227204800986504,142.003000616565
"1262","3/26/2013","Link Post","High End","mobile","#Dillard's","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0195210791908798,122.006744942998
"1263","3/26/2013","Link Post","Retailer","desktopfeed","#Dillard's","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.018613035962219,116.331474763869
